Company;Currency;Year;Fixed Assets;FxAInt;FxATan;FxAOth;CurrAss;CurrInv;CurrARec;CurrAssOth;Cash;TAssets;Equity;Capital;EquOht;NCLiabs;NCLtDebt;NCLiabOth;Provisions;CLiabs;CLoans;CAPay;CLiaboth;TEaLiab;Turnover;Sales;CoS;OthOpEx;Ebit;FinInc;FinExp;PBT;Tax;ExtOrdRev;ExtOrdExp;NetInc;Exp;MatCost;SalWage;Dep;RaD;HdCnt;ExRate;II;Cty;FYE;BvDID
PROMANEX (CIVILS & INDUSTRIAL SERVICES) LIMITED;EUR/GBP;2013;882,4488878597;0;882,4488878597;0;5537,098096083;348,68075136;4135,2104176699;1053,2069270531;1,1941121622;6419,5469839427;433,4627148756;11,9411216219;421,5215932537;0;n.a.;n.a.;n.a.;5986,0842690671;4566,2849082211;429,880378389;989,9189824569;6419,5469839427;13464,8087408738;n.a.;12668,3359286919;2634,2114297949;-1837,7386176131;n.a.;35,8233648658;-1873,5619824788;-401,2216864964;n.a.;n.a.;-1472,3402959824;n.a.;n.a.;8010,1043839821;222,1048621677;n.a.;233;1,19411;D ;GB;31.12.;GB02224393
PROMANEX (CIVILS & INDUSTRIAL SERVICES) LIMITED;EUR/GBP;2012;1092,797893967;0;1092,797893967;0;4125,2058450865;458,8387238331;1535,0170270159;2131,3500942375;0,5979990927;5218,0037390535;1908,9554276629;11,9599818539;1896,995445809;0;n.a.;n.a.;n.a.;3309,0483113906;426,3518251234;969,6890167523;1913,007469515;5218,0037390535;11101,1953568595;n.a.;9536,5522587934;2185,5694759739;-620,9263779077;n.a.;n.a.;-620,9263779077;-132,8861623802;n.a.;n.a.;-488,0402155275;n.a.;n.a.;6590,3040169492;334,7933800392;n.a.;221;1,196;D ;GB;31.12.;GB02224393
PROMANEX (CIVILS & INDUSTRIAL SERVICES) LIMITED;EUR/GBP;2011;853,1690265911;0;853,1690265911;0;4106,9214907472;332,1862596531;1964,439607445;1810,2956236491;145,7795815744;4960,0905173383;2394,6088645497;11,9491460307;2382,659718519;0;n.a.;n.a.;n.a.;2565,4816527886;0;1303,651831948;1261,8298208406;4960,0905173383;18870,0914116613;n.a.;15397,6695751436;3121,1169432155;351,3048933022;n.a.;23,8982920614;327,4066012408;-156,533813002;n.a.;n.a.;483,9404142428;n.a.;n.a.;10803,2229263443;664,3725193062;n.a.;267;1,19491;D ;GB;31.12.;GB02224393
DONALDSON ASSOCIATES LIMITED;EUR/GBP;2013;246,3915699921;0;246,3915699921;0;4492,4598878171;315,7639537763;3195,9139564023;979,585902056;485,6066864893;4738,8514578092;1397,0162803435;0;1395,8202047611;145,9212210633;111,2350291712;34,6861918921;34,6861918921;3195,9139564023;50,2351744644;1011,8799427831;2133,7988391549;4738,8514578092;13486,9482681111;n.a.;2896,8950607809;9654,7221018262;934,1350299215;n.a.;8,3725290774;926,9585764266;216,4896804299;n.a.;n.a.;710,4688959966;1753,4468039243;n.a.;7280,5120705917;66,9802326192;n.a.;123;1,19608;+ ;GB;30.09.;GB02962837
DONALDSON ASSOCIATES LIMITED;EUR/GBP;2012;145,6138145009;0;145,6138145009;0;3475,7130710379;250,3919987051;2577,2052362958;648,115836037;252,6609926672;3621,3268855388;1096,8331839198;0,31805986;1096,5151240597;304,4008169054;295,0531127514;9,347704154;9,347704154;2220,0928847137;67,3235051754;932,1608219006;1220,6085576377;3621,3268855388;11026,6244478749;n.a.;1965,8941853216;8577,1127321554;483,6175303979;0,0438271461;11,2535589058;472,4077986382;121,0580906618;n.a.;n.a.;351,3497079764;n.a.;n.a.;6158,181094553;74,9481763869;n.a.;116;1,2522;+ ;GB;30.09.;GB02962837
DONALDSON ASSOCIATES LIMITED;EUR/GBP;2011;157,2111851519;0;157,2111851519;0;3244,7463748564;377,1557797092;2267,9054907682;599,685104379;7,4423596268;3401,9575600083;806,4658232339;0,2933518537;806,1724713802;88,4386543175;81,4894491849;6,9492051326;6,9492051326;2507,0530824569;477,0224521067;1275,2097474379;754,8208829124;3401,9575600083;9424,2435954277;n.a.;1618,5931062584;7658,6742808971;146,9762082722;0,0011549286;10,3724133781;136,6049498227;27,3671871069;n.a.;n.a.;109,2377627159;n.a.;n.a.;5449,0834428719;95,9352955865;n.a.;112;1,15493;+ ;GB;30.09.;GB02962837
FG EUROFRED LIMITED;EUR/GBP;2013;1271,038453122;863,0508015026;407,9876516194;0;13439,4512222799;7544,1503627851;3205,9621381692;2689,3387213256;287,2812458149;14710,4896754019;1232,4124032646;8449,4484063193;-7217,0360030547;183,4737368229;0;183,4737368229;183,4737368229;13294,6035353144;11499,6992810006;899,262723244;895,6415310698;14710,4896754019;13154,5841045811;n.a.;9919,6524290189;4375,6072104154;-1140,6755348531;22,9342171029;n.a.;-1117,7413177502;n.a.;n.a.;n.a.;-1117,7413177502;805,1117267164;n.a.;1370,0177058818;662,678167867;n.a.;29;1,20706;+ ;GB;31.03.;GB06277345
FG EUROFRED LIMITED;EUR/GBP;2012;1830,4645819953;1415,9529250402;414,5116569551;0;11053,6441854683;5210,3288617827;3454,2638079588;2389,0515157267;623,53890277;12884,1087674636;2299,2997039644;8266,614241269;-5967,3145373046;171,2370092834;0;171,2370092834;171,2370092834;10413,5720542157;7885,169041279;1653,3228482538;875,0801646829;12884,1087674636;12773,0999476522;n.a.;9804,2044901451;4159,2879082499;-1190,3924507427;1,1809448916;n.a.;-1189,2115058511;n.a.;n.a.;n.a.;-1189,2115058511;879,8039442493;n.a.;1418,3148148234;206,6653560317;n.a.;31;1,18094;+ ;GB;31.03.;GB06277345
FG EUROFRED LIMITED;EUR/GBP;2011;2002,9229957626;1586,9958386533;415,9271571093;0;8774,0253315275;3698,9948323899;4250,3680089613;824,6624901764;507,0235949776;10776,9483272901;3540,7747034607;8390,4613826082;-4849,6866791476;166,6105903118;0;166,6105903118;166,6105903118;7069,5630335176;4749,0011425563;858,2243357068;1462,3375552546;10776,9483272901;13926,9672577893;n.a.;10256,7397215684;4255,1625583227;-584,9350221018;4,7945493615;n.a.;-580,1404727403;n.a.;n.a.;n.a.;-580,1404727403;418,32443179;n.a.;1492,3034887639;196,5765238211;n.a.;35;1,19864;+ ;GB;31.03.;GB06277345
ACM GLOBAL CENTRAL LABORATORY LIMITED;EUR/GBP;2013;715,2731851528;0;715,2731851528;0;4848,0953784984;254,3458905468;851,4019716427;3742,3475163089;1693,2510459879;5563,3685636512;2732,1286270947;70,4526175693;2662,8701216875;136,1287864899;0;136,1287864899;136,1287864899;2695,1111500667;0;917,0781405632;1778,0330095035;5563,3685636512;13042,093035458;n.a.;8914,0472907612;2316,5775946519;1812,662262207;n.a.;2,3882243244;1810,2740378826;114,6347675704;n.a.;n.a.;1695,6392703122;11687,9698435325;n.a.;2529,1295595221;149,264020274;n.a.;75;1,19411;U ;GB;31.12.;GB03809941
ACM GLOBAL CENTRAL LABORATORY LIMITED;EUR/GBP;2012;836,002731586;0;836,002731586;0;3357,1669063833;210,4956806282;1555,9936391894;1590,6775865657;474,8112795989;4193,1696379693;1038,1264249165;70,5638929379;967,5625319787;258,3356080437;0;258,3356080437;258,3356080437;2897,9036031944;291,8235572346;1284,5020511064;1321,5779948534;4194,3656361547;14860,2774534424;n.a.;9727,0532417583;2768,7357991726;2365,6844106969;n.a.;2,3919963708;2363,2924143261;265,5115971561;n.a.;n.a.;2097,7808171701;n.a.;n.a.;2856,0436667059;74,151887494;n.a.;65;1,196;U ;GB;31.12.;GB03809941
ACM GLOBAL CENTRAL LABORATORY LIMITED;EUR/GBP;2011;105,15248507;0;105,15248507;0;7376,2078447432;192,3812510941;2630,0070413543;4553,8195522949;2068,397177912;7481,3603298133;4915,8786770247;70,4999615811;4845,3787154437;4,7796584123;4,7796584123;0;0;2561,8969089793;152,9490691928;1370,5670497198;1037,1858754637;7482,5552444164;12123,6035627353;n.a.;8120,6396424551;2208,202186471;1794,7617338092;n.a.;2,3898292061;1791,17699;195,9659949033;n.a.;n.a.;1595,2109950968;n.a.;n.a.;319,0421990193;43,0169257105;n.a.;n.a.;1,19491;U ;GB;31.12.;GB03809941
RPS IRELAND LIMITED;EUR/GBP;2013;5512,021740677;5237,3759433729;274,6457973041;0;6008,7724001487;0;2759,5932068251;3249,1791933237;751,0965500186;11520,7941408257;7562,3123231602;0;7562,3123231602;212,5519648701;0;212,5519648701;212,5519648701;3745,9298527954;458,5390702816;452,5685094707;2834,8222730431;11520,7941408257;12842,6763043719;n.a.;11974,5567624586;125,3817770301;742,7377648832;n.a.;n.a.;742,7377648832;240,0165446005;n.a.;n.a.;502,7212202827;3787,7237784721;n.a.;7015,4089528764;600,6384175824;n.a.;159;1,19411;D ;GB;31.12.;GBNI020604
RPS IRELAND LIMITED;EUR/GBP;2012;5893,8790575907;5733,6153007487;160,263756842;0;6625,829947048;0;2213,7926411527;4412,0373058953;644,643021924;12519,7090046386;7788,3401832448;0;7788,3401832448;212,887676999;0;212,887676999;212,887676999;4518,4811443948;1698,3174232506;340,8594828355;2479,3042383087;12519,7090046386;12659,640792329;n.a.;11297,3988591724;546,5711707222;815,6707624344;n.a.;n.a.;815,6707624344;197,339700589;n.a.;n.a.;618,3310618455;3980,2819609703;n.a.;6808,8176694123;578,8631217277;n.a.;152;1,196;D ;GB;31.12.;GBNI020604
RPS IRELAND LIMITED;EUR/GBP;2011;6417,8863330821;6215,9457651635;201,9405679186;0;7214,894373329;0;3178,4728441628;4036,4215291662;241,3727498199;13632,7807064111;8119,444727852;0;8119,444727852;212,6947993462;0;212,6947993462;212,6947993462;5300,6411792129;1975,1938388726;443,3133177385;2882,1340226018;13632,7807064111;13030,5437464644;n.a.;12011,2815900468;636,8894834356;382,372672982;n.a.;n.a.;382,372672982;123,0762041161;n.a.;n.a.;259,2964688659;2914,3967168846;n.a.;7259,1062136425;598,6522161374;n.a.;155;1,19491;D ;GB;31.12.;GBNI020604
PARK, GATE AND COMPANY LIMITED;EUR/GBP;2013;2191,5625462077;7,0657578062;1815,8997561807;368,5970322209;4782,3404084629;768,9899745694;2805,1058490417;1208,2445848517;985,673213958;6973,9029546705;4425,5196392523;1,177626301;4424,3420129512;471,05052041;398,0376897465;73,0128306636;73,0128306636;2077,3327950082;297,9394541593;965,6535668406;812,5621477073;6973,9029546705;12929,1591589544;n.a.;10715,2217130272;1216,4879689589;998,6271032693;15,3091419133;4,7105052041;1008,0481136775;204,9069763784;n.a.;n.a.;803,1411372991;51,8155572451;n.a.;3678,9045644024;115,4073775005;n.a.;102;1,17763;+ ;GB;31.10.;GB00422148
PARK, GATE AND COMPANY LIMITED;EUR/GBP;2012;2116,0546179128;14,884323221;1725,3411333627;375,8291613292;5417,8936524285;783,9076896371;3306,8004755894;1327,185487202;809,9552552738;7533,9482703413;4398,3175117929;1,2403602684;4397,0771515245;539,5567167597;487,4615854864;52,0951312734;52,0951312734;2596,0740417887;311,3304273717;1440,0582716276;844,6853427893;7533,9482703413;12869,9781450545;n.a.;10670,8193891581;1361,9155747176;837,2431811789;-64,4987339575;6,2018013421;767,7830061477;45,8933299313;n.a.;n.a.;721,8896762164;n.a.;n.a.;3541,2285663195;105,4306228151;n.a.;86;1,24036;+ ;GB;31.10.;GB00422148
PARK, GATE AND COMPANY LIMITED;EUR/GBP;2011;1850,6637920836;20,6008136304;1352,4010687214;477,6619097318;4370,3206949814;714,5209089374;2856,413825356;799,385960688;690,6079422711;6220,984487065;3746,9881430895;1,1444896461;3745,8436534433;366,3328238936;314,732363708;51,6004601857;51,6004601857;2107,6635200819;41,5701529269;1315,2463568492;750,8470103058;6220,984487065;11061,6721147737;n.a.;9419,6556521185;966,6325216571;675,3839409982;18,6631926595;5,8609314779;688,1862021798;141,4154296558;n.a.;n.a.;546,770772524;n.a.;n.a.;2970,9211589415;177,1315180427;n.a.;80;1,14449;+ ;GB;31.10.;GB00422148
SIMON CARVES ENGINEERING LIMITED;EUR/GBP;2013;436,9571890125;0;436,9571890125;0;3250,6235083168;0;2364,6384897114;885,9850186055;339,1850003108;3687,5806973294;474,3761748119;0;474,3761748119;415,2300359677;30,1766014511;385,0534345166;20,5200889868;2797,9744865497;1365,1894496496;432,1289327803;1000,6561041198;3687,5806973294;12714,0057233945;n.a.;8879,1632109835;3739,4844518253;95,3580605856;n.a.;18,1059608707;77,2520997149;21,7271530448;n.a.;n.a.;55,5249466701;n.a.;n.a.;5460,7577985984;137,6053026172;n.a.;83;1,20706;D ;GB;31.03.;GB07596746
SIMON CARVES ENGINEERING LIMITED;EUR/GBP;2012;508,9872482838;0;508,9872482838;0;3377,5023900042;0;2217,8145064433;1158,5069386693;349,5596879165;3886,489638288;410,9688222802;0;409,7878773886;394,4355937977;16,5332284825;377,9023653152;21,257008049;3079,9042773185;990,8127640607;175,9607888499;1913,130724408;3885,3086933964;24266,0556327994;n.a.;10363,9723687681;13414,3530237964;488,9111851265;n.a.;n.a.;488,9111851265;128,7229931855;n.a.;n.a.;360,188191941;n.a.;n.a.;5737,0302834407;122,8182687274;n.a.;83;1,18094;D ;GB;31.03.;GB07596746
SIMON CARVES ENGINEERING LIMITED;EUR/GBP;2011;495,9901382595;0;495,9901382595;0;3061,1543553587;0;1454,8089141197;1606,345441239;1011,0589870657;3557,1444936181;51,9081886622;0,1186650967;51,7895235655;0;n.a.;n.a.;n.a.;3505,236304956;480,9004927815;804,0411333726;2220,2946788019;3557,1444936181;9146,4934945869;n.a.;5152,7597333861;3923,3521738488;70,381587352;n.a.;0,3955503223;69,9860370297;18,1965134642;n.a.;n.a.;51,7895235655;n.a.;n.a.;3621,7306694294;87,5460740661;n.a.;69;1,19864;D ;GB;31.03.;GB07596746
HAWTHORN THEATRICAL LIMITED;EUR/GBP;2013;7229,2971753687;288,8431224851;6810,1224000549;129,1574937941;3028,1561499555;220,7418984845;2147,5368740863;659,8773773846;339,3319609683;10257,4533253241;4495,8549430707;31,7022939313;4465,326808174;1521,7101087019;1149,5016947679;372,208413934;372,208413934;4238,714114517;1507,620200288;1684,9182144964;1046,1756997326;10256,2791662896;13245,6880681068;n.a.;7846,9048275116;4652,0180946582;745,5909869026;76,320337242;130,3316528286;691,5796713159;139,7249251046;n.a.;n.a.;551,8547462113;n.a.;n.a.;3581,1850552013;1524,0584267709;n.a.;107;1,17416;D ;GB;30.06.;GB01602315
HAWTHORN THEATRICAL LIMITED;EUR/GBP;2012;5947,9456323836;0;5767,0264234925;180,919208891;2306,2610562535;175,0101455892;1858,1029723564;273,1479383079;31,9818136676;8254,2066886371;3597,5549775453;24,7863393534;3572,768638192;1884,0902098515;1448,3079451935;435,782264658;435,782264658;2772,5615012404;1143,1843898028;1014,4639722729;614,9131391647;8254,2066886371;10319,1876030893;n.a.;5436,442340318;4205,4436681373;677,3015946341;-34,2956184463;99,0164684488;543,989507739;62,6449940817;n.a.;n.a.;481,3445136573;n.a.;n.a.;3324,1009279464;1256,5397555675;n.a.;96;1,23932;D ;GB;30.06.;GB01602315
HAWTHORN THEATRICAL LIMITED;EUR/GBP;2011;4637,4788863557;0;4445,0561405167;192,4227458391;1816,4190627159;96,4932546149;1322,8724576951;397,0533504059;304,9638742615;6453,8979490716;3072,9623761746;22,1518031715;3050,8105730032;1445,9390153944;947,7970188057;498,1419965888;498,1419965888;1934,9965575026;584,5439972689;885,5139014186;464,9386588151;6453,8979490716;8099,0237634036;n.a.;4034,3207288819;3399,2296395462;665,4733949755;-30,7334117201;79,6656373357;555,0743459197;151,861686642;n.a.;n.a.;403,2126592778;n.a.;n.a.;2611,3498106058;1006,1603746215;n.a.;86;1,10759;D ;GB;30.06.;GB01602315
LUCY SWITCHGEAR (EMS) LIMITED;EUR/GBP;2013;884,8371121841;0;657,9558013676;225,6871986542;4579,4201420052;0;22,6881310816;4557,9261230858;1590,5574000394;5464,2572541893;1524,8812311188;0;1524,8812311188;1952,3733851835;0;1952,3733851835;1952,3733851835;1988,1967500492;470,4801919035;37,0174770279;1479,5049689555;5465,4513663515;12558,4776097703;n.a.;11289,1363813605;142,0993473008;1127,241881109;1,1941121622;n.a.;1129,6301054334;267,4811243309;n.a.;n.a.;862,1489811024;n.a.;n.a.;6614,1872663799;228,0754229786;5713,8266960874;89;1,19411;D ;GB;31.12.;GB01601525
LUCY SWITCHGEAR (EMS) LIMITED;EUR/GBP;2012;742,5665693508;0;516,1916208152;226,3749485356;3346,0381432683;0;63,4776036895;3282,5605395788;618,0787062283;4088,6047126191;662,977674106;0,0597999093;662,9178741967;1854,7240859446;0;1854,7240859446;1854,7240859446;1570,9029525685;331,6801967626;152,1477131559;1087,0750426499;4088,6047126191;9859,5806046829;n.a.;9432,9548959751;188,185530478;238,4401782298;1,0476944104;n.a.;239,4878726402;3,8104502186;n.a.;n.a.;235,6774224216;6653,7852086332;n.a.;5654,6327765839;197,1866128212;5649,6562281345;80;1,196;D ;GB;31.12.;GB01601525
LUCY SWITCHGEAR (EMS) LIMITED;EUR/GBP;2011;748,2519396978;0;522,0820883728;226,169851325;3633,3039437603;0;59,1888999484;3574,1150438119;812,5108623071;4381,5558834581;426,8904114339;0,0597457302;426,8306657038;2319,2408208758;0;2319,2408208758;2319,2408208758;1635,4246511484;322,6974427901;223,4526155177;1089,2745928406;4381,5558834581;8306,2457277497;n.a.;9062,6923917954;135,7172057019;-892,1638697476;2,7781764521;n.a.;-889,3856932955;84,480462437;n.a.;n.a.;-973,8661557324;5315,9970267769;n.a.;4758,1284409568;126,8162868237;5098,9395942149;74;1,19491;D ;GB;31.12.;GB01601525
INFINEON TECHNOLOGIES UK LIMITED;EUR/GBP;2013;1609,917734026;0;395,9010178028;1214,0167162232;9147,5860548522;0;6892,9835818663;2254,6024729859;1312,094913987;10757,5037888782;3243,7569797018;598,037791243;2645,7191884588;4945,7725335792;0;4945,7725335792;1673,3097398978;2567,9742755972;0;546,6065411961;2021,3677344012;10757,5037888782;12732,2245755625;n.a.;10000,3879451647;2059,6421530407;672,1944773571;1344,3889547142;920,9781985141;1095,6052335571;-392,3127910554;n.a.;n.a.;1487,9180246125;n.a.;n.a.;7824,7264606228;326,5286340187;10000,3879451647;72;1,19608;D ;GB;30.09.;GB03782938
INFINEON TECHNOLOGIES UK LIMITED;EUR/GBP;2012;1379,92899902;0;637,3719242297;742,5570747902;9535,5347799792;0;0;9535,5347799792;2833,738044267;10915,4637789992;2307,8122914644;626,1020866697;1681,7102047948;5480,8976667064;0;5480,8976667064;2251,4631036642;3126,7538208284;127,7248256806;400,7053354686;2598,3236596792;10915,4637789992;15938,0547182634;n.a.;12142,6238688718;2890,0872320672;905,3436173244;1363,6503447666;882,8039422042;1386,1900198867;184,0740134809;n.a.;n.a.;1202,1160064058;n.a.;n.a.;9461,6547337522;269,223897268;10696,3280486648;72;1,2522;D ;GB;30.09.;GB03782938
INFINEON TECHNOLOGIES UK LIMITED;EUR/GBP;2011;718,3655629838;0;512,7882796862;205,5772832976;8294,6969024918;0;6626,9800649538;1667,716837538;1404,3931263478;9013,0624654756;3194,5323910181;577,4642789259;2617,0681120922;2491,1808992864;0;2491,1808992864;1728,9280511042;3327,3491751711;0;297,9715679258;3029,3776072453;9013,0624654756;14343,0577599618;n.a.;11007,6240848857;2554,7019699682;780,7317051078;1079,8582015915;822,3091331905;1038,2807735088;110,8731415538;n.a.;n.a.;927,407631955;n.a.;n.a.;9145,8792496286;173,2392836778;n.a.;70;1,15493;D ;GB;30.09.;GB03782938
NDT SERVICES LIMITED;EUR/GBP;2013;2126,7137608635;0;2126,7137608635;0;3421,1313446793;0;3031,8507798048;389,2805648745;321,2161716296;5547,8451055427;3509,4956446815;84,7819635156;3424,7136811659;560,0386040679;560,0386040679;0;0;1478,3108567934;33,4351405414;308,0809378455;1136,7947784065;5547,8451055427;12344,731532738;n.a.;6894,803624495;4376,4210744327;1073,5068338104;111,0524310838;27,4645797304;1157,0946851638;271,0634608175;n.a.;n.a.;886,0312243463;2981,6980689927;n.a.;5753,2323974397;517,050566229;n.a.;127;1,19411;D ;GB;31.12.;GB01997290
NDT SERVICES LIMITED;EUR/GBP;2012;2274,9153244151;0;2273,7181302315;1,1971941836;3862,0384043738;0;2392,3994221639;1469,6389822099;538,6859546859;6136,9537287889;3418,3697215242;85,2746706181;3333,095050906;925,9848510618;797,8647414504;128,1201096115;128,1201096115;1792,5991562029;1,1971941836;407,2816340574;1384,1203279619;6136,9537287889;9151,6082828445;n.a.;5175,0207602688;2637,286030613;1339,3014919627;0,3863074139;14,3316462555;1325,3561531211;272,8801419762;n.a.;n.a.;1052,4760111448;2399,0862480184;n.a.;3924,9108329814;312,8611653156;n.a.;129;1,196;D ;GB;31.12.;GB01997290
NDT SERVICES LIMITED;EUR/GBP;2011;1956,0910362369;0;1954,8912002592;1,1998359777;3079,7584055186;20,2797451618;2430,2983381098;629,180322247;256,6618164193;5035,8494417555;2371,1144207916;85,4628423686;2285,651578423;320,9123737753;98,9666906452;221,9456831301;221,9456831301;2343,8226471886;84,5902343848;581,8569214118;1677,3754913921;5035,8494417555;11524,5875806114;n.a.;6692,1121350343;3500,3386727832;1332,1367727939;-245,76860027;10,9016066107;1075,4665659133;437,7783158243;n.a.;n.a.;637,688250089;4541,4990393777;n.a.;5298,6291031601;349,1199063063;n.a.;130;1,19864;D ;GB;31.12.;GB01997290
WIRTH RESEARCH LIMITED;EUR/GBP;2013;1148,4309214261;0;1148,4309214261;0;4181,9084339567;254,719485785;416,5807406486;3510,6082075231;443,2809976126;5330,3393553828;3523,6070803642;0,0241412812;3523,582939083;82,3459100399;23,5727539896;58,7731560503;58,7731560503;1724,3863649788;63,6291747558;815,8039001426;844,9532900803;5330,3393553828;12304,4730297807;n.a.;2454,2448900604;9536,8984515329;313,3296881875;10,3904074117;4,7546253246;318,9654702745;-260,8525782639;n.a.;n.a.;579,8180485384;2920,4649330321;n.a.;5859,2748256184;401,7640293361;n.a.;76;1,20706;D ;GB;31.03.;GB03069609
WIRTH RESEARCH LIMITED;EUR/GBP;2012;1234,0874117323;0;1234,0874117323;0;3871,1373546971;138,1705523184;288,1505535528;3444,816248826;957,7463070956;5105,2247664294;3037,3902612206;0;3037,3902612206;120,4563789442;50,7806303392;69,675748605;69,675748605;1947,3781262647;50,7806303392;1061,6694575573;834,9280383682;5105,2247664294;13564,3330250308;n.a.;5670,8973695105;7321,8583279811;572,7582724308;n.a.;2,3618897832;570,3963826476;-349,5596879165;n.a.;n.a.;919,9560705641;6762,0904493581;n.a.;4278,5633423025;279,8839393115;n.a.;59;1,18094;D ;GB;31.03.;GB03069609
WIRTH RESEARCH LIMITED;EUR/GBP;2011;849,8338743242;0;849,8338743242;0;4160,4702084333;113,8705473354;208,5628972248;3838,0367638731;1652,9208923738;5010,3040827575;2349,3291871303;0;2349,3291871303;0;n.a.;n.a.;n.a.;2659,7762582868;628,0859663552;1149,4932094173;883,3957198546;5009,1054454171;13839,4667319421;n.a.;7443,5378837139;7184,6322181934;-788,7033699652;-970,8962457018;117,4664593565;-1877,0660750235;-751,5456124136;n.a.;n.a.;-1125,5204626099;9026,9378103461;n.a.;4241,9775475786;413,5298824285;n.a.;58;1,19864;D ;GB;31.03.;GB03069609
WJ GROUNDWATER LIMITED;EUR/GBP;2013;2044,743285449;0;2044,743285449;0;9687,0010004023;0;4458,7752827299;5228,2257176724;458,3454751355;11731,7442858513;6771,8762816002;3,5622705321;6768,314011068;415,5982287498;333,6660065105;81,9322222392;0;4544,2697755013;352,664782682;2364,160209831;1826,2573594777;11731,7442858513;12940,5414197578;n.a.;6756,4397759609;4090,6739944087;2092,2402258775;n.a.;21,3736231928;2072,0540261954;485,6562158819;n.a.;n.a.;1586,3978103135;4250,976168355;n.a.;3828,2533985409;672,0817070639;n.a.;120;1,18742;D ;GB;30.04.;GB01586827
WJ GROUNDWATER LIMITED;EUR/GBP;2012;1755,4347577703;0;1755,4322965929;0,0024611774;6179,4121521601;0;3029,4201517437;3149,9920004164;435,2395281228;7934,8469099304;5396,2495159899;4,2615286128;5391,9879873771;237,4383948177;168,4602073117;68,978187506;0;2301,1589991228;210,1082507341;948,3703975901;1142,6803507986;7934,8469099304;9687,7121985285;n.a.;5013,147569232;3636,2074341865;1038,3571951099;0,3900966128;11,8234960762;1026,9237956466;219,576400069;n.a.;n.a.;807,3473955775;n.a.;n.a.;2924,9259442279;513,8483026701;n.a.;114;1,23059;D ;GB;30.04.;GB01586827
WJ GROUNDWATER LIMITED;EUR/GBP;2011;1369,9780743508;0;1369,9758327625;0,0022415883;5039,9602441137;0;2265,5856277952;2774,3746163186;412,0151382543;6409,9383184646;4273,8458846208;3,8813101487;4269,9645744721;100,1160584307;30,1123764845;70,0036819462;0;2035,976375413;132,0217055586;1692,6569523294;211,2977175251;6409,9383184646;7582,3058134758;n.a.;4026,7612098191;3745,4396360532;-189,8950323965;8,1111872788;8,6469268835;-190,4307720012;n.a.;n.a.;n.a.;-190,4307720012;n.a.;n.a.;3235,3886333145;730,5481986642;n.a.;94;1,12079;D ;GB;30.04.;GB01586827
SATRA TECHNOLOGY CENTRE LIMITED;EUR/GBP;2013;9721,2671124028;0;9721,2671124028;0;6185,5010001531;1000,6659919167;2525,5472230355;2659,287785201;16,7175702707;15906,7681125559;5412,9104312151;5970,5608109586;-557,6503797435;5732,9324906824;4657,0374325477;1075,8950581347;217,3284135189;4760,9251906584;63,2879445962;804,8315973172;3892,805648745;15906,7681125559;12119,0443340838;n.a.;2228,2132946498;9333,1806596905;557,6503797435;128,9641135167;173,1462635178;513,4682297424;17,9116824329;n.a.;n.a.;495,5565473096;n.a.;n.a.;6413,5764231317;988,7248702947;n.a.;185;1,19411;D ;GB;31.12.;GB03856296
SATRA TECHNOLOGY CENTRE LIMITED;EUR/GBP;2012;9301,2778877603;0;9301,2778877603;0;6048,1628235057;973,5425229056;2286,7485304613;2787,8717701388;25,1159618931;15349,440711266;5836,4711446921;5979,9909269386;-143,5197822465;4839,0086580787;4382,1373512606;456,8713068181;216,4756715552;4673,9609084952;74,151887494;694,8749457103;3904,9340752909;15349,440711266;11328,4948119925;n.a.;1994,9249732267;8624,3429148308;709,2269239349;98,0718512018;159,0677586566;648,2310164801;168,6357441397;n.a.;n.a.;479,5952723405;n.a.;n.a.;5861,5871065852;912,5466154508;n.a.;175;1,196;D ;GB;31.12.;GB03856296
SATRA TECHNOLOGY CENTRE LIMITED;EUR/GBP;2011;9161,4102617279;0;9161,4102617279;0;5705,7172296532;759,9656875517;2284,6767210674;2661,0748210341;25,0932066644;14867,1274913811;5187,1242919213;5974,5730153436;-787,4487234223;5484,6580280854;4647,0228913343;837,6351367512;216,2795431554;4195,3451713743;46,6016695197;505,4488770981;3643,2946247565;14867,1274913811;10520,028165417;n.a.;1939,3464007805;8091,9616919814;488,7200726551;93,2033390394;161,3134714143;420,6099402802;50,1864133289;n.a.;n.a.;370,4235269513;n.a.;n.a.;5626,8528658506;831,6605637358;n.a.;169;1,19491;D ;GB;31.12.;GB03856296
SMITHERS RAPRA AND SMITHERS PIRA LIMITED;EUR/GBP;2013;2610,3291865511;243,5988810871;2366,730305464;0;3345,9022784612;0;2148,2077797829;1197,6944986783;679,4498202871;5956,2314650123;74,0349540559;0;74,0349540559;3028,2684433182;2798,9989081774;229,2695351408;229,2695351408;2853,9280676382;551,6798189326;629,297109475;1672,9511392306;5956,2314650123;12107,1032124618;n.a.;3488,001625762;7396,3307326155;1222,7708540843;n.a.;23,8822432438;1198,8886108405;-10,7470094597;n.a.;n.a.;1209,6356203002;3642,0420946847;n.a.;6164,0069812337;564,8150527167;1057,9833757019;149;1,19411;D ;GB;31.12.;GB05761324
